title,link,content,sentiment_chunks,title_sentiment,content_sentiment
SBP decision to cancel exchange company’s license nullified,https://www.thenews.com.pk/print/1318979-sbp-decision-to-cancel-exchange-company-s-license-nullified,"PESHAWAR: The Peshawar High Court (PHC) on Thursday annulled the State Bank of Pakistan’s decision to cancel the license of a private exchange company and directed the bank to begin processing the company’s application for a No Objection Certificate (NOC) within a month.
A two-member bench comprising Justice Syed Arshad Ali and Justice Qazi Jawad Ehsanullah issued the ruling in a case where the Ministry of Finance, the State Bank and the Director of the Exchange Policy Department were also made parties.
Orient Exchange Company’s counsels Barrister Qasim Wadood and Babar Khan Yousafzai argued that their client’s company was the only Category B exchange company operating in the province and engaged in the money exchange business.
The company, they said, had applied for a Category A license but the SBP cancelled their existing license without providing any justification. The lawyers contended that this action violated the principles of natural justice as the company was not given a chance to be heard prior to the cancellation.
They pleaded that the company had fulfilled all the eligibility criteria outlined in the Exchange Companies Manual, yet the SBP took an illegal and harsh step not supported by law. They further argued that letters issued on December 27, 2023, and on other occasions effectively shut down the company’s operations and requested that these actions be declared void.
The petitioner also sought directions for the issuance of an NOC to allow the company to operate as a full-fledged exchange company.
In response, the SBP and other respondents submitted comments and said that the company had failed to meet the necessary requirements for upgradation from Category B to Category A and was not integrated into the new exchange company system that justified the license cancellation.
After hearing arguments, the court issued a detailed 11-page judgment authored by Justice Qazi Jawad Ehsanullah. The judgment noted that while the SBP was authorised to regulate foreign exchange activities and enforce rules on exchange companies, it could not provide sufficient justification for such a severe punitive action against the petitioner.
The court held that simply failing to meet the “fit and proper” test criteria does not justify such an extreme decision, especially when the company was not given the constitutionally mandated right to a fair hearing under Article 10A.
Citing relevant Supreme Court precedents, the bench ruled that the respondents violated the mandate of Section 24A and thus declared the SBP’s action null and void.
In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Delay in release of funds for Chitral projects slammed,https://www.thenews.com.pk/print/1318980-delay-in-release-of-funds-for-chitral-projects-slammed,"CHITRAL Chitral Development Movement (CDM) former president and social activist Waqas Ahmed advocate on Thursday expressed serious concern over the federal government’s decision to delay funding for several key road infrastructure projects in the district during the upcoming fiscal year.
Talking to reporters here, he stated that the move had caused frustration and disappointment among the people of Chitral.Waqas Ahmed cited reliable sources claiming that the recent National Economic Council (NEC) meeting did not allocate any funds for the construction of the Lowari Tunnel approach roads and the Booni-Bozund Road in Upper Chitral. Moreover, he said, a meager sum of only Rs150 million has been earmarked for the Chitral-Shandur Road.
He went on to add that no construction work would be carried out this year on the Garam Chashma and Bamboret roads, both vital for promotion of tourism.“The people of Chitral had pinned their hopes on the Pakistan Muslim League-Nawaz government, expecting substantial funding for ongoing infrastructure projects,” he said. “Unfortunately, these hopes have been shattered.”
Waqas Ahmed urged Prime Minister Shehbaz Sharif, Minister for Planning Ahsan Iqbal and other officials concerned to understand the unique geographical and developmental challenges faced by Chitral.
In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Three killed in Jamrud firing incident,https://www.thenews.com.pk/print/1318981-three-killed-in-jamrud-firing-incident,"JAMRUD: Three persons were killed and a woman sustained injuries when the relatives traded fire over a water dispute in Jamrud tehsil of Khyber district on Thursday.
Police officials said the relatives exchanged fire in the Ghundi area of Jamrud over watering fields. As a result, two brothers Fazal Ahmed, Muhammad Amin and their cousin Zair Ahmed died on the spot while a woman sustained bullet injuries. After receiving information about the incident, a police party reached the spot and shifted the bodies and injured to hospital. Officials said police registered a case and arrested one of the accused Lalzada.

In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Rehabilitation plan launched for chronic psychotic patients,https://www.thenews.com.pk/print/1318982-rehabilitation-plan-launched-for-chronic-psychotic-patients,"PESHAWAR: A mental health organization, Horizon, has launched a programme to rehabilitate patients with chronic psychosis by partnering with a Lahore-based organization.
“We have launched the programme for chronic psychotic patients-a term used for the severely ill-to rehabilitate them, which is, no doubt, a challenging task. Horizon has joined hands with Fountain House in Lahore for this purpose,” said Prof Dr Khalid Mufti, Chief Executive Officer of Horizon, a non-profit organization, while speaking at its management board meeting.
The meeting participants reviewed the organization’s activities, achievements, and plans.Dr Khalid Mufti acknowledged that rehabilitating chronic psychotic patients, often diagnosed with schizophrenia, was a major challenge. However, the organization had embraced this task.
“Mumlikat Zahir, a CBT [Cognitive Behaviour Therapy] specialist at Horizon, received a three-day training at the Fountain House in Lahore, one of the top mental health facilities in Asia. The training focused on low-intensity CBT,” he explained.
Following the training, Mumlikat began working with patients alongside other staff members at Horizon, applying the techniques learned at Fountain House.Dr Khalid Mufti said that the main intervention was to activate patients through structured daily activities, using a chart system.
“This approach proved effective, as the patients showed improvement within days. Key family members accompanying them were also educated, enabling them to care for the patients at home, with a strong follow-up mechanism,” he noted.
The board was informed that the programme was initially launched at the Fountain House but was later extended to Horizon in Peshawar. It also included income-generating activities for rehabilitated patients, supported by the Akhuwat organization.
“Akhuwat, known for its well-structured philanthropic work, will provide seed money to rehabilitated individuals to start small businesses and will monitor their progress. The loans are to be repaid once the recipients begin earning. Akhuwat ran a similar programme previously, achieving a debt recovery rate of nearly 99 per cent,” Dr Khalid Mufti recalled.
Regarding other achievements, he told the board that 1,000 patients from Khost, Afghanistan, had been treated through the Tele-Psychiatry Clinic for Afghan patients.“We are going to publish two reports-one on this remote psychiatry facility and another on the psychiatric issues faced by Afghan refugees. Horizon has been serving this population for over 40 years,” he added.
Dr Khalid Mufti also highlighted climate change as a growing global concern, noting its impact on mental health.“We must be cautious with water usage, especially in light of the recent armed conflict with India, when the Indian government threatened to revoke the Indus Waters Treaty. This is just one of many potential climate-related challenges,” he warned.
The board decided to form a team comprising Aslam Meer and Dr Khadim Ibrahim to launch an awareness campaign targeting schools, colleges, and universities to promote responsible water use.
Some members proposed training teachers under the organization’s “Geo-psychiatry and Climate Change Programme” and suggested involving religious scholars to raise awareness during Friday sermons, particularly on topics like water conservation.
The board was also informed that internship opportunities for postgraduate psychology students had been expanded at Horizon. These now include six-month and one-year programmes to equip interns with practical psychological techniques before they enter the workforce in clinics, universities, and NGOs.It was noted that Horizon was making significant contributions to digital mental health and education.
Prof Dr Ali Mufti, the organization’s Executive Director, has created educational videos on mental health that are posted online regularly. Small digital toolkits are also becoming increasingly popular among viewers.
Dr Khalid Mufti said the organization was strengthening its collaboration with community-based groups. “One such partner is Dosti, funded by a US-based Pakistani, Dr Munir Ahmad. It is doing commendable work, including setting up one-room schools in KP and other provinces, which have proven successful,” he said, adding that a paper had been published on the initiative and was worth reading.
In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],POSITIVE
Last ruler of Swat remembered for services,https://www.thenews.com.pk/print/1318983-last-ruler-of-swat-remembered-for-services,"MINGORA: Rich tributes were paid to the last ruler of Swat, Miangul Abdul Haq Jahanzeb, at a ceremony arranged here on Thursday to mark his 117th birth anniversary.
The ceremony was held at the Wadudia Hall in Saidu Sharif and attended by members of the former royal family, educationists, students, and scholars.Speakers described the Wali of Swat as a towering figure whose enlightened rule transformed Swat from a remote, underdeveloped area into a model of progress and stability.
His rule was remembered for efficient administration, promotion of education, provision of quality healthcare, and a swift justice system.A family member said: “The foundations for education, justice, and healthcare in this region were laid by the Wali. Even today, Pakistan’s officials are amazed by the transparency of his governance. Not a single penny was misused.”
Other speakers said several institutions established during the Wali’s reign, including schools and hospitals, continued to serve the community effectively. His model of rule was still cited as an example of good governance.The event concluded with the distribution of certificates and prizes among outstanding students and teachers, recognizing their academic achievements and dedication.
In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
Higher education reforms: Task force meeting arranged at KMU,https://www.thenews.com.pk/print/1318984-higher-education-reforms-task-force-meeting-arranged-at-kmu,"PESHAWAR: Khyber Medical University (KMU) Peshawar, convened a meeting of the Provincial Task Force on Higher Education Reforms.
The initiative, supervised by the Minister for Higher Education, Meena Khan Afridi and Higher Education Department (HED) Secretary Kamran Afridi, focused on driving transformative changes within the province’s higher education sector.
The agenda was to review the report prepared by the Task Force, which consolidates feedback and suggestions from academic experts, university leaders, and relevant stakeholders.The report aims to improve quality assurance, governance mechanisms, and financial sustainability across public sector universities in the province.
Vice-chancellors from major public sector universities, distinguished educationists, and senior government officials were in attendance.Participants engaged in discussions around key challenges facing the higher education sector, including financial constraints, administrative bottlenecks, declining academic standards, governance issues, and the need for greater institutional autonomy.
The efforts of the Task Force, especially Convener Prof. Dr. Zia Ul Haq, along with members Prof. Dr. Usman Ghani, Prof. Jamil, Dr. Ureed, Prof. Gul, Imran Marwat, and others, were commended.
In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
The last ruler of Swat, Miangul Abdul Haq Jahanzeb  seen in this file photo. — Facebook@Storyofswat/FileMINGORA:...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
World environment day marked,https://www.thenews.com.pk/print/1318985-world-environment-day-marked,"LAKKI MARWAT: The District Boy Scouts Association in collaboration with the forest department arranged a plantation activity here on Thursday to mark world environment day with the resolve to launch joint and integrated efforts to make the environment pollution-free.
District Education Officer Shaukat Ali Khan who also holds the office of district scout commissioner planted saplings at the lawn of his office in the District Headquarters Complex Tajazai. SDFO Naqeebullah Khan, Bhittani subdivision SDEO Bakhtiar Khan, ADEO Jamshed Khan and assistant detector IT Khamdullah Jan also planted seedlings and termed the move an important step towards environment friendliness.
The civil society activists and employees of the Education and Forest Departments were also present on the occasion. Shaukat and the sub-divisional forest officer said that on world environment day, the citizens should pledge that they will plant at least one sapling.
They asked scouts of government run schools, students and teachers to raise awareness about cleanliness of rivers, watercourses and streams and educate people on abandoning the practice of throwing garbage into them.
In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
The last ruler of Swat, Miangul Abdul Haq Jahanzeb  seen in this file photo. — Facebook@Storyofswat/FileMINGORA:...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],NEUTRAL
Judge orders release of 6 inmates,https://www.thenews.com.pk/print/1318986-judge-orders-release-of-6-inmates,"KOHAT: District and Sessions Judge Sofia Waqar Khattak has ordered the immediate release of six prisoners involved in petty crimes.
She paid an official visit to the jail in connection with Eid festivities and humanitarian concerns. She was accompanied by the judicial Magistrate during the inspection.During the visit, the judge ordered the release of six prisoners involved in minor offenses as a gesture of goodwill for Eid. The judge thoroughly inspected various sections of the jail and expressed concern over the living conditions of the inmates. She issued strict directives to the jail superintendent to ensure the provision of all basic facilities to the prisoners without delay.

In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
The last ruler of Swat, Miangul Abdul Haq Jahanzeb  seen in this file photo. — Facebook@Storyofswat/FileMINGORA:...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEUTRAL
PPP leader granted bail,https://www.thenews.com.pk/print/1318987-ppp-leader-granted-bail,"MANSEHRA: A local court on Thursday granted transit bail to Pakistan People’s Party (PPP) provincial general secretary and former minister Shuja Salim Khan in a case related to an alleged attack on a Pakistan Tehreek-i-Insaf (PTI) sit-in camp and stone-pelting on police in Peshawar last month.
District and Sessions Judge Sadia Arshad granted the bail until July 10 after hearing arguments from Shuja Salim Khan’s legal counsel.The judge directed the PPP leader to refrain from appearing in court with party workers and instead attend future proceedings only in the presence of his counsel.
Shujah Salim is wanted by Peshawar police along with PPP’s provincial president Mohammad Ali Shah in connection with the May 26 attack on a PTI sit-in camp in Peshawar. The incident involved rioting, assault on police personnel, and damage to public property.According to the First Information Report (FIR), a copy of which is obtained by this correspondent, the PPP leader allegedly incited workers to attack the PTI camp.
In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
The last ruler of Swat, Miangul Abdul Haq Jahanzeb  seen in this file photo. — Facebook@Storyofswat/FileMINGORA:...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Chitral A win Polo Cup final,https://www.thenews.com.pk/print/1318988-chitral-a-win-polo-cup-final,"CHITRAL: Chitral A defeated Chitral Scouts with a narrow 5-4 victory in front of an enthusiastic crowd in a nail-biting final of the Pre-Shandur Festival Polo Tournament.
The match kicked off with high energy and in the fifth minute of the first half, Adnan Ahmed scored the opening goal for Chitral A. Moments later, Asghar Hussain added another goal, giving Chitral A an early lead. However, Chitral Scouts quickly bounced back with two goals before the end of the first half, leveling the score.
In the second half, Chitral A regained the lead with another goal, but Chitral Scouts responded swiftly, not only equalising but then taking a 4-3 lead. Chitral A, showing resilience and strong teamwork, dominated the later stages of the game and scored two consecutive goals to seal the victory.
Man of the Tournament honors went to Adnan Ahmed for his exceptional performance.Provincial Sports Minister Syed Fakhar Jahan, along with PTI leader and MNA Umar Amin Gandapur and MPA Chitral Fateh-ul-Mulk Ali Nasir, distributed awards to the players. Acting Deputy Commissioner Abdul Salam was also present at the event.
In his address, Minister Fakhar Jahan highlighted the cultural importance of polo in Chitral, describing it as more than a sport - a tradition deeply rooted in the region’s history. He praised both teams for their professional and technically sound performances.
The minister also announced construction of a modern sports complex in Chitral, including facilities for polo, football, and other sports.He also announced the establishment of a Riding Club to train young players in polo; inclusion of this tournament in the official sports calendar to ensure its annual organization.The winning team received a trophy and cash prize of Rs 200,000, while the runner-up team was awarded Rs 100,000.
In this image, people are standing at the peak of a mountain. — capturepakistan/FileMANSEHRA: A group of...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
The last ruler of Swat, Miangul Abdul Haq Jahanzeb  seen in this file photo. — Facebook@Storyofswat/FileMINGORA:...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
Woman among adventurers summit highest peak in Siran,https://www.thenews.com.pk/print/1318989-woman-among-adventurers-summit-highest-peak-in-siran,"MANSEHRA: A group of adventurers, including a woman from parts of the country, have summited the Churku Peak, the highest mountain in the scenic Siran valley here.
“This peak, still snow-covered in June, has rarely been explored due to its rugged and challenging terrain,” Dr Naeem Awan, a member of the trekkers’ team, told reporters here on Thursday.
The group began their expedition from Islamabad and reached Mansehra and then travelled through Shinkiari and Jabori before reaching the base of Churku Peak, which stands at an elevation of 4,300 metres above sea level.
The couple was also among the climbers who accomplished the expedition.Stealing the nomenclature from the Siran River, the Siran valley remains as cold in June as it is during the peak winter months of December and January.
Representational image of a polo match in progress during the Shandur Polo Festival 2023. — The News/Daniyal...
Pakistan Peoples Party  supporters wave flags in a rally on January 21, 2024. — AFPMANSEHRA: A local court on...
District and Sessions Judge Sofia Waqar Khattak. — dsckohat.gov.pk/FileKOHAT: District and Sessions Judge Sofia...
Representational image shows a person holding a little plant. — APP/FileLAKKI MARWAT: The District Boy Scouts...
Participants pose for a group after attending a meeting of the Provincial Task Force on Higher Education Reforms...
The last ruler of Swat, Miangul Abdul Haq Jahanzeb  seen in this file photo. — Facebook@Storyofswat/FileMINGORA:...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],NEGATIVE
PHC nullifies SBP’s cancellation of exchange company licence,https://www.thenews.com.pk/print/1318884-phc-nullifies-sbp-s-cancellation-of-exchange-company-licence,"PESHAWAR: The Peshawar High Court (PHC) on Thursday annulled the State Bank of Pakistan’s (SBP) decision to cancel the licence of a private exchange company and directed the central bank to process the firm’s application for a no objection certificate (NOC) within one month.
A two-member bench, comprising Justice Syed Arshad Ali and Justice Qazi Jawad Ehsanullah, issued the ruling in a case involving the Ministry of Finance, the State Bank, and the Director of the Exchange Policy Department as respondents.
Counsels for the company, Barrister Qasim Wadood and Babar Khan Yousafzai, told the court that their client was the only Category B exchange company operating in Khyber Pakhtunkhwa (KP). The company, which was engaged in the money exchange business, had applied for a Category A licence. However, the SBP cancelled its existing licence without offering any justification.
The lawyers argued that the move violated the principles of natural justice, as the company had not been granted the opportunity to be heard prior to the cancellation. They maintained that the company had met all the eligibility criteria set out in the Exchange Companies Manual and claimed the SBP’s actions were both unlawful and excessively harsh.
They also challenged the legality of letters issued on December 27, 2023 and other occasions that effectively shuttered the company’s operations, urging the court to declare them void. The petitioner also requested directions for the issuance of an NOC to allow the company to operate as a full-fledged exchange company.
In response, the SBP and other respondents contended that the company had failed to meet the necessary conditions for upgradation to Category A and was not integrated into the revised exchange company framework -- grounds which, they argued, justified the licence cancellation.
After hearing both sides, the bench issued an 11-page judgment authored by Justice Qazi Jawad Ehsanullah. While acknowledging the SBP’s mandate to regulate foreign exchange and enforce rules for exchange companies, the court found the central bank’s explanation for the punitive action lacking in merit.
The court ruled that failure to meet the “fit and proper” test criteria alone did not warrant such a drastic measure -- particularly when the company had not been afforded its constitutionally guaranteed right to a fair hearing under Article 10A.
Citing relevant Supreme Court precedents, the PHC concluded that the respondents had acted in violation of Section 24A, and declared the SBP’s decision null and void.The court directed the SBP to assess the company’s NOC application within one month, clearly identify any deficiencies, communicate them to the applicant, and allow an appropriate response. It further emphasised that the SBP must fully comply with the court’s instructions and begin processing the application without delay.
Jazz CEO Aamir Ibrahim. —X/@Jazzpk/FileKARACHI: Digital payments are crucial for reducing Pakistan’s shadow...
Officials of HZSL and Bayer Pakistan pvt ltd posing for the photo. —Facebook@HZSLKARACHI: HBL Zarai Services...
Naseem Shah seen in an inDrive advertisement board.— Instagram@inDrivePk/FileKARACHI: Ride-hailing platform inDrive...
The State Bank's building in Karachi. — SBP website/FileKARACHI: The State Bank of Pakistan  said on Thursday it had...
A Tesla Y model car stands outside its showroom. — AFP/FileElon Musk, CEO of Tesla and self-proclaimed ‘First...
Representational image of a person sorting coins. — Unsplash/FileLAHORE: The Pakistan government is expected to...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
"TDAP, GCCI boost collaboration to drive export growth",https://www.thenews.com.pk/print/1318885-tdap-gcci-boost-collaboration-to-drive-export-growth,"KARACHI: The Trade Development Authority of Pakistan (TDAP) strengthened its collaboration with the Gujranwala Chamber of Commerce & Industry (GCCI) in a strategic session aimed at enhancing the export potential of the region’s engineering and manufacturing sectors.
The meeting, held at the GCCI’s premises, brought together senior officials from TDAP’s Engineering Division II and members of the GCCI executive committee. It focused on reviving momentum on joint initiatives previously agreed under TDAP and the Export Development Fund (EDF), with the aim of improving the region’s global competitiveness through technical and marketing support.
Key attendees from TDAP Punjab-II included Director EDF Ameera Pervaiz; Director Engineering-II Nadia Farooqi; Director Engineering & New Initiatives Ali Tamkin Butt; Deputy Director EDF Dr Zain ul Abidin; and Deputy Manager Faisal Zaman.
The session reviewed progress on earlier collaborations and introduced a sectoral development plan targeting structural bottlenecks in Gujranwala’s industrial landscape. The city’s engineering sector was singled out for its export potential, especially in markets across Africa, the Middle East, and Central Asia. Officials proposed a series of sector-specific studies to map constraints and promote innovation in product design.
Special focus was also placed on Gujranwala’s metal and plastic kitchenware industry, which largely operates within the informal economy. TDAP recommended modernising supply chains and pursuing food-grade certifications to meet international standards. As part of this push, the formation of a tripartite committee comprising TDAP, GCCI, and the National Certification Council (NCC) was proposed to facilitate certification processes. GCCI was asked to submit a list of priority certifications to guide support efforts.
Jazz CEO Aamir Ibrahim. —X/@Jazzpk/FileKARACHI: Digital payments are crucial for reducing Pakistan’s shadow...
Officials of HZSL and Bayer Pakistan pvt ltd posing for the photo. —Facebook@HZSLKARACHI: HBL Zarai Services...
Naseem Shah seen in an inDrive advertisement board.— Instagram@inDrivePk/FileKARACHI: Ride-hailing platform inDrive...
The State Bank's building in Karachi. — SBP website/FileKARACHI: The State Bank of Pakistan  said on Thursday it had...
A Tesla Y model car stands outside its showroom. — AFP/FileElon Musk, CEO of Tesla and self-proclaimed ‘First...
Representational image of a person sorting coins. — Unsplash/FileLAHORE: The Pakistan government is expected to...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
