title,link,content,sentiment_chunks,title_sentiment,content_sentiment
Pindi’s water management agencies struggling to address shortages,https://www.thenews.com.pk/print/1315300-pindi-s-water-management-agencies-struggling-to-address-shortages,"Rawalpindi:Water, the essence of life, is recognised as a universal right, a crucial component of people’s lives, and a country’s security and sustainability.
Water has profoundly impacted human history in the tapestry of civilization across diverse landscapes, geography, and periods, becoming the linchpin of prosperity and progress.Water management refers to planning, implementing and regulating various activities related to the successful sourcing and extraction, sustainable use, distribution, conservation, and treatment of its resources.
It involves a comprehensive approach to ensuring the availability of clean water for various purposes, including drinking, agriculture, industry, sanitation and environmental preservation.
Addressing the water availability challenges of the Garrison City of Rawalpindi requires a multi-faceted approach, including expanding water storage capacity through dams and reservoirs, improving water distribution networks, promoting water conservation measures, and addressing issues like tanker mafia and infrastructure maintenance.
Recognising these challenges, the city’s civic agencies have been taking measures for the construction of new dams like Chahan and Dadhocha dams, and side by side steps for maintaining the storage capacity of existing Rawal and Khanpur dams.
Managing Director (MD) of Water and Sanitation Agency (WASA) Muhammad Saleem Ashraf informed APP that the Garrison City needed a total water supply of around 51 Million Gallons Daily (MGD) in winter, 30.5 MGD of which through 480 tube-wells, 10 MGD from the Rawal Dam and 6 MGD from the Khanpur Dam.
The city had to face a shortfall of around 7 MGD in winter, which rose to around 19 MGD during summer, with the daily water demand reaching over 70 MGD, he added.Both the cantonments (Rawalpindi and Chaklala) also received some 12 MGD water from the Rawal Dam, the Wasa MD said.
For overcoming the water shortage, Saleem said work was already underway on the Developing Resilient Environment and Advancing Municipal Services (DREAMS-I) project, funded by the Asian Development Bank (ADB).
The project’s overall scope involved the treatment and transportation of 14.5 MGD water from Chahan Dam to Rawalpindi city, besides the improvement and replacement of the city?s existing water supply system, he added.
Moreover, he said, the rehabilitation and upgradation of Rawal Lake filtration plants were also in process to supply an additional 5 MGD water to the Garrison City.Similarly, he said, two new heavy pumps were being installed at the Khanpur Dam to increase water supply to 8 MGD.
The project to provide a 24/7 water supply to three union councils of Khayaban-e-Sir Syed was also underway.?This project (DREAMS) of public importance will be completed in two years instead of the stipulated period of three years,? he added.
The MD further said that work on the Chahan Dam treatment plant had been kicked off, which was expected to provide 10 MGD of water to Rawalpindi city.
He said the feasibility of setting up the Dadhocha Dam had been included in the Punjab Annual Development Plan, which would hopefully provide 30.5 MGD water to meet the future needs of the city.
As regards water losses, he said that water leakage and theft from the distribution network were major sources of water loss and needed to be addressed.He said the Punjab Government had banned the establishment of new car washing stations across the province.
In compliance with the orders of the Lahore High Court, the Punjab Environmental Agency (EPA) had imposed a ban on non-essential use of underground water and violators, including car wash/service stations, would have to face heavy fines, he warned.
Chief Executive Officer of Rawalpindi Cantonment Board (RCB) Syed Ali Rizvi apprised APP that the RCB provided some 1.50 MGD water to its residents from 55 tubewells, 11.28 MGD from the Khanpur Dam and 0.03 MGD from the Rawal Dam.
Students attend a rickshaw-turned-library's session. — aliflaila.org.pk/File  Rawalpindi:The ‘Book Shaw’ team...
Participates participate in a pottery workshop titled ‘The Art of Pottery’ hosted by the Pakistan National Council...
Air University  in Islamabad can be seen in this image. — Facebook@AirUniversity/File Islamabad:Fazaia Medical...
Allama Iqbal Open University  Islamabad campus can be seen in this image. — Facebook@AIOU...
A young boy collects recycling items from road sides in Islamabad to sell for earning daily wages, on June 11, 2022....
Environment Protection and Climate Change Department  Director General Dr. Imran Hamid Sheikh speaks in a meeting on...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],NEUTRAL
MIH celebrates International Nurses Day,https://www.thenews.com.pk/print/1315301-mih-celebrates-international-nurses-day,"Rawalpindi:Maroof International Hospital (MIH) celebrated International Nurses Day 2025 with a vibrant and heartfelt event on Thursday, 24 May, honouring the compassion, commitment, and professionalism of its nursing staff, says a press release.
The gathering brought together distinguished guests, including Asif Iqbal, Secretary of the Pakistan Nursing and Midwifery Council (PNMC); the Deputy Head of Mission from the Iraq Embassy; and the Spouses of the Ambassadors of Azerbaijan and Syria, reflecting the global importance and recognition of the nursing profession.
This year’s global theme, “Our Nurses, Our Future: Caring for nurses strengthens economies,” echoed throughout the program. It underscored the critical role nurses play not only in healthcare delivery but also in building resilient, high-performing economies. Maroof International Hospital reaffirmed its commitment to this vision by investing in the professional growth, well-being, and leadership of its nursing workforce.
In his speech, Asif Iqbal remarked, “Today, as we celebrate our nurses, we also acknowledge a global call to action for investment in nursing education, leadership, and recognition. Pakistan is proud of its resilient and skilled nurses who serve communities at every level.” A video message from Madam Farzana Zulfiqar, President of the PNMC, praised the Maroof nursing team as “ambassadors of compassion and clinical excellence.”
Expanding on the global context, Haroon Naseer, CEO of Maroof International Hospital, stated, “Nursing constitutes nearly 60% of the global health workforce, yet we face an alarming shortage of almost 6 million nurses worldwide. At Maroof, we recognise that bridging this gap requires more than numbers-it demands strategic investment in education, retention, and advanced clinical training. Our hospital is committed to driving innovation in nursing practices through continuous professional development and leveraging data-driven care models that improve patient outcomes by up to 30%. This is not just about staffing-it’s about building a resilient healthcare ecosystem where nurses lead transformative change.”
Dr. Mir Waheed, Medical Director, emphasised the direct impact of nursing on clinical quality: “Clinical excellence hinges on the seamless integration of nursing expertise within multidisciplinary teams. Enhanced nurse staffing ratios have been shown to reduce patient mortality by 7% and hospital readmissions by 10%. Our nursing workforce is the backbone of our quality assurance protocols, influencing measurable improvements in recovery times and patient satisfaction. At Maroof, we are deeply invested in equipping nurses with the tools and training to deliver high-precision care.”
Students attend a rickshaw-turned-library's session. — aliflaila.org.pk/File  Rawalpindi:The ‘Book Shaw’ team...
Participates participate in a pottery workshop titled ‘The Art of Pottery’ hosted by the Pakistan National Council...
Air University  in Islamabad can be seen in this image. — Facebook@AirUniversity/File Islamabad:Fazaia Medical...
Allama Iqbal Open University  Islamabad campus can be seen in this image. — Facebook@AIOU...
A young boy collects recycling items from road sides in Islamabad to sell for earning daily wages, on June 11, 2022....
Environment Protection and Climate Change Department  Director General Dr. Imran Hamid Sheikh speaks in a meeting on...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
FGEHA gears up to launch housing projects in 13 major cities,https://www.thenews.com.pk/print/1315302-fgeha-gears-up-to-launch-housing-projects-in-13-major-cities,"Islamabad:Following the approval of new joint venture regulations, the Federal Government Employees Housing Authority (FGEHA) has decided to launch housing projects in thirteen major cities across the country, including the twin cities of Islamabad and Rawalpindi.
FGEHA officials informed APP that, to meet the nation’s rising housing demands especially to ensure affordable housing for federal government employees the authority has approved the “JV and PPP Rules 2025,” to make joint ventures with the private sector more attractive and successful.
As a result, FGEHA has received a promising number of expressions of interest (EOIs) from investors.Officials further informed that the authority has invited expressions of interest for launching new housing projects on a joint venture basis in Islamabad, Rawalpindi, Attock, Lahore, Peshawar, Quetta, Multan, Faisalabad, Sargodha, Hyderabad, Abbottabad, Gujranwala, and Karachi.
Officials stated that firms, landowners, developers, investors, corporate housing bodies, and qualified individuals meeting the applicable regulations may submit their expressions of interest by June 30, 2025.The new housing projects will be developed through joint ventures, catering to both federal government employees and the general public.
It is important to note that previous attempts to launch housing projects under joint ventures faced challenges due to the lack of investor and firm protection clauses in the “JV and PPP Rules 2020,” preventing their execution.Authorities now claim that the “JV and PPP Rules 2025” have been significantly refined to better attract investors and developers, ensuring comprehensive protection of their rights.
Students attend a rickshaw-turned-library's session. — aliflaila.org.pk/File  Rawalpindi:The ‘Book Shaw’ team...
Participates participate in a pottery workshop titled ‘The Art of Pottery’ hosted by the Pakistan National Council...
Air University  in Islamabad can be seen in this image. — Facebook@AirUniversity/File Islamabad:Fazaia Medical...
Allama Iqbal Open University  Islamabad campus can be seen in this image. — Facebook@AIOU...
A young boy collects recycling items from road sides in Islamabad to sell for earning daily wages, on June 11, 2022....
Environment Protection and Climate Change Department  Director General Dr. Imran Hamid Sheikh speaks in a meeting on...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
‘CM’s far-sighted approach to transform Punjab’s environment soon’,https://www.thenews.com.pk/print/1315303-cm-s-far-sighted-approach-to-transform-punjab-s-environment-soon,"Islamabad:Environment Protection and Climate Change Department (EPA) Director General Dr. Imran Hamid Sheikh Sunday reaffirmed the Punjab government’s unrelenting resolve to environmental guardianship, deploying state-of-the-art technology.
It aimed to aggressively combat pollution hotspots and forge an unpolluted environment for citizens, through trailblazing international collaborations and ground-breaking drone-powered interventions. In an exclusive conversation with media, DG EPA said that the CM Punjab Maryum Nawaz’s far-sighted approach and tech advancements will transform Punjab’s environment soon.
Highlighting the government’s commitment to environmental sustainability, DG EPA emphasized that the innovative use of technology will play a pivotal role in achieving this goal.
He expressed optimism that these initiatives will not only improve the environmental conditions in Punjab but also set a precedent for other regions to follow. DG EPA highlighted that this environmental force is a pioneering initiative in the entire region, boasting a dedicated team of 1000 staff, comprising both males and females.
Notably, the team includes around 28 officers holding PhD degrees, along with other highly qualified professionals, he mentioned.These experts are actively engaged in research and investigation across various sectors, including air quality monitoring, water conservation, construction regulation, drone surveillance, camera installation, plastic waste management, and hospital waste control, among others, he replied in a question.This comprehensive approach underscores the force’s commitment to addressing environmental challenges and promoting sustainability in the region, he added.
Students attend a rickshaw-turned-library's session. — aliflaila.org.pk/File  Rawalpindi:The ‘Book Shaw’ team...
Participates participate in a pottery workshop titled ‘The Art of Pottery’ hosted by the Pakistan National Council...
Air University  in Islamabad can be seen in this image. — Facebook@AirUniversity/File Islamabad:Fazaia Medical...
Allama Iqbal Open University  Islamabad campus can be seen in this image. — Facebook@AIOU...
A young boy collects recycling items from road sides in Islamabad to sell for earning daily wages, on June 11, 2022....
A general view of a neighbourhood in Pakistan. — AFP/FileIslamabad:Following the approval of new joint venture...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
Report on out-of-school children to be launched today,https://www.thenews.com.pk/print/1315304-report-on-out-of-school-children-to-be-launched-today,"Islamabad:The Parliamentary Caucus on Child Rights (PCCR) envisioned by the Speaker of the National Assembly, Sardar Ayaz Sadiq, and led by its Convenor, Dr. Nikhat Shakeel Khan, MNA, with the support of the Ministry of Federal Education and Professional Training, is set to host the closing ceremony of its nationwide initiative.
The initiative titled ‘Pakistan’s Education Crisis: Enhancing Parliamentary Engagement on Out-of-School Children,’ today (Monday), at the Parliament House, Islamabad.
The event will mark the launch of a landmark report titled ‘Parliamentary Engagement for National Strategy on Education Emergency’, outlining actionable, locally rooted solutions to address the crisis of over 26 million out-of-school children in Pakistan.
Developed through extensive community consultations across all four provinces, the report reflects Parliament’s renewed commitment to educational equity in light of the
National Education Emergency declared in 2024. Key federal and provincial lawmakers, government representatives, and civil society partners will attend the ceremony.
Students attend a rickshaw-turned-library's session. — aliflaila.org.pk/File  Rawalpindi:The ‘Book Shaw’ team...
Participates participate in a pottery workshop titled ‘The Art of Pottery’ hosted by the Pakistan National Council...
Air University  in Islamabad can be seen in this image. — Facebook@AirUniversity/File Islamabad:Fazaia Medical...
Allama Iqbal Open University  Islamabad campus can be seen in this image. — Facebook@AIOU...
Environment Protection and Climate Change Department  Director General Dr. Imran Hamid Sheikh speaks in a meeting on...
A general view of a neighbourhood in Pakistan. — AFP/FileIslamabad:Following the approval of new joint venture...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
AIOU holds event to empower youth,https://www.thenews.com.pk/print/1315305-aiou-holds-event-to-empower-youth,"Islamabad:Under the auspices of Allama Iqbal Open University and with the financial support of the Regional English Language Office (RELO) Pakistan, a grand and vibrant event titled ‘Entrepreneurship Fair in the Digital Age: Flight of Talent and Business Intelligence’ was held as part of the ongoing Access English Micro-Scholarship Programme.
The chief guest of this lively event was Lisa Swinarski, Counselor for Public Diplomacy at the US Embassy, while the guest of honour was Jerrold Frank, Regional English Language Officer (RELO).
Speaking at the event, Lisa Swinarski said, “This program not only highlights the capabilities of youth but also serves as an excellent example of strengthening friendly relations between the United States and Pakistan. The talented young individuals present here are a reflection of our shared dreams. Programmes like these help build stronger, safer, and more connected nations. I extend my heartfelt congratulations to all the organizers, especially Coordinator Minhaj Uddin and his team, whose efforts are truly commendable.”
The driving force behind the event, Program Director Dr. Amjad Khan, expressed his views by saying, “This fair is not just an event but a reflection of the dreams, talents, and innovation of our youth. Today, we witnessed how our students practically demonstrated entrepreneurial skills despite limited resources. This fair symbolizes cooperation among institutions, cultures, and across borders. We aim for our youth to be not just educated but also independent, confident, and productive citizens.”
In his special message, Vice Chancellor of Allama Iqbal Open University, Professor Dr. Nasir Mahmood, said that “Such programmes not only enable academic growth but also instil leadership, critical thinking, and a drive to prepare for practical life in the youth.
Students attend a rickshaw-turned-library's session. — aliflaila.org.pk/File  Rawalpindi:The ‘Book Shaw’ team...
Participates participate in a pottery workshop titled ‘The Art of Pottery’ hosted by the Pakistan National Council...
Air University  in Islamabad can be seen in this image. — Facebook@AirUniversity/File Islamabad:Fazaia Medical...
A young boy collects recycling items from road sides in Islamabad to sell for earning daily wages, on June 11, 2022....
Environment Protection and Climate Change Department  Director General Dr. Imran Hamid Sheikh speaks in a meeting on...
A general view of a neighbourhood in Pakistan. — AFP/FileIslamabad:Following the approval of new joint venture...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Fazaia Medical College convocation ceremony at Air University,https://www.thenews.com.pk/print/1315306-fazaia-medical-college-convocation-ceremony-at-air-university,"Islamabad:Fazaia Medical College (FMC), a constituent college of Air University, held its 4th convocation ceremony on May 23, at Air University, here, says a press release.
The event marked a significant milestone as degrees were conferred upon the fourth graduating MBBS batch, says a press release. FMC stands among the top-ranking medical colleges in Pakistan, recognised for its academic excellence and its commitment to holistic, 360-degree grooming of students. The college not only ensures academic and professional development within its campus but also provides cutting-edge clinical education at the state-of-the-art PAF Teaching Hospital, offering an exceptional environment for medical training and hands-on patient care.
The convocation ceremony was organised to award MBBS degrees, along with gold, silver, and bronze medals to students who secured 1st, 2nd, and 3rd positions, respectively, in their Professional MBBS Examinations. In addition, medals and certificates were awarded to students who achieved distinction in any subjects.
The ceremony was graced by Air Marshal (r) Shahid Akhtar Alvi HI(M), who attended as the chief guest. He awarded degrees and medals to the graduating students and shared words of encouragement and vision during his address.
Students attend a rickshaw-turned-library's session. — aliflaila.org.pk/File  Rawalpindi:The ‘Book Shaw’ team...
Participates participate in a pottery workshop titled ‘The Art of Pottery’ hosted by the Pakistan National Council...
Allama Iqbal Open University  Islamabad campus can be seen in this image. — Facebook@AIOU...
A young boy collects recycling items from road sides in Islamabad to sell for earning daily wages, on June 11, 2022....
Environment Protection and Climate Change Department  Director General Dr. Imran Hamid Sheikh speaks in a meeting on...
A general view of a neighbourhood in Pakistan. — AFP/FileIslamabad:Following the approval of new joint venture...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
PNCA hosts therapeutic pottery workshop,https://www.thenews.com.pk/print/1315307-pnca-hosts-therapeutic-pottery-workshop,"Islamabad:The Pakistan National Council of the Arts (PNCA) successfully hosted a deeply engaging and therapeutic pottery workshop titled ‘The Art of Pottery’, led by renowned artist and educator Ms. Noor Fatima. This hands-on session focused on calming hand-building techniques such as coiling and pinching, offering participants an opportunity to slow down, reconnect with their senses, and embrace creative expression.
Held under PNCA’s ongoing Art for Therapy initiative, the workshop welcomed over 25 participants ranging in age from young children to elderly community members. The inclusive environment fostered intergenerational learning, personal growth, and artistic exploration, highlighting the universal and healing nature of working with clay.
Ms. Noor Fatima, whose practice is deeply rooted in themes of emotion, fragility, and strength, guided attendees through the meditative process of shaping clay by hand. Participants were encouraged to explore the tactile, grounding qualities of the material as a means of self-expression and emotional release. The workshop was a creative outlet and a space for mindfulness and reflection.
“The Art of Pottery” is part of PNCA’s broader commitment to mental health advocacy through the arts. The Art for Therapy series aims to spotlight the importance of integrating creative practices into daily life as a tool for emotional resilience, mental wellbeing, and social connection.
PNCA organizes such workshops monthly, ensuring continuous access to arts-based therapeutic experiences for the wider community. These initiatives reaffirm PNCA’s role as a cultural institution that nurtures not only artistic excellence but also holistic wellness.
Students attend a rickshaw-turned-library's session. — aliflaila.org.pk/File  Rawalpindi:The ‘Book Shaw’ team...
Air University  in Islamabad can be seen in this image. — Facebook@AirUniversity/File Islamabad:Fazaia Medical...
Allama Iqbal Open University  Islamabad campus can be seen in this image. — Facebook@AIOU...
A young boy collects recycling items from road sides in Islamabad to sell for earning daily wages, on June 11, 2022....
Environment Protection and Climate Change Department  Director General Dr. Imran Hamid Sheikh speaks in a meeting on...
A general view of a neighbourhood in Pakistan. — AFP/FileIslamabad:Following the approval of new joint venture...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
"ABP&AW hold second ‘Book Shaw’, free medical camp",https://www.thenews.com.pk/print/1315308-abp-aw-hold-second-book-shaw-free-medical-camp,"Rawalpindi:The ‘Book Shaw’ team brings a custom rickshaw-turned-library to school. Books are then picked out for a storytelling session. The session with the younger students of Bostaan’ilm School, Lalazar started with two students volunteering the reciting of Naat.
This was followed by learning and singing of some classic nursery rhymes. Students were asked the names of vegetables and Days of the Week. Then the awaited storytelling session took place. Students were then given blank pages to draw what they like and the flag of Pakistan seemed to be the most popular drawing.
The session concluded with a quiz, and small stationery prizes were distributed amongst the children like pencils, puzzles and bookmarks. Side by side, a medical camp was also set up for the children and their mothers. Many mothers and older sisters showed up to discuss their medical issues.
Students who were missing school because of seasonal virals were given free medicines for fever, cough and stomach issues. Mothers were guided about the symptoms of children who were suffering due to malnutrition due to lack of a nutritional food. Head of Bostaan’ilm School, Zobia Imran thanked the ABP&AW team members for their time and efforts.
Participates participate in a pottery workshop titled ‘The Art of Pottery’ hosted by the Pakistan National Council...
Air University  in Islamabad can be seen in this image. — Facebook@AirUniversity/File Islamabad:Fazaia Medical...
Allama Iqbal Open University  Islamabad campus can be seen in this image. — Facebook@AIOU...
A young boy collects recycling items from road sides in Islamabad to sell for earning daily wages, on June 11, 2022....
Environment Protection and Climate Change Department  Director General Dr. Imran Hamid Sheikh speaks in a meeting on...
A general view of a neighbourhood in Pakistan. — AFP/FileIslamabad:Following the approval of new joint venture...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
Preventing childhood paralysis: Joint efforts stressed to cope with situation,https://www.thenews.com.pk/print/1315336-preventing-childhood-paralysis-joint-efforts-stressed-to-cope-with-situation,"PESHAWAR: An orientation session on acute flaccid paralysis (AFP), a sudden and alarming condition that causes weakness or paralysis in children, was organised at the Paraplegic Centre Peshawar in collaboration with the World Health Organisation (WHO) and the Polio Eradication Initiative (PEI-EPI).
Dr Amna Ahmad Khan, disease surveillance officer World Health Organisation (WHO) Peshawar chapter, explained how AFP often signals deeper threats like polio.She stressed the need for timely referrals, community-level surveillance and stronger coordination among healthcare institutions. “We can only win this fight if everyone, right from hospital staff to local volunteers, plays their part,” she emphasised.
Dr Muhammad Ilyas Syed, CEO PCP, while addressing the participants, reflected on the long and painful history of polio in Pakistan. “For decades, this disease has haunted our children, our families, and our future. We’ve come a long way, but the danger still lingers,” he said. Dr Ilyas stressed the urgent need to counter the myths and fears surrounding polio vaccination. “At PCP, we see the human cost of paralysis every day. We owe it to every child to spread awareness and protect them before it’s too late,” he went on to add.
He also announced that PCP staff would actively promote polio awareness among patients, families and community-based focal persons. “This message must travel beyond our walls to the communities, the schools, and the homes,” he added.
The participants appreciated PCP’s continued role as a responsible healthcare institution not only in rehabilitation but also in raising awareness on critical public health issues. The event highlighted the power of partnership and education in ensuring a polio-free future for Khyber Pakhtunkhwa and Pakistan in general.
A representational image of a police tape restricting an incident scene. — Reuters/FilePESHAWAR: A man and his...
This representational image shows the hands of an incarcerated person. — AFP/File LAKKI MARWAT: Police on Sunday...
Tourists seen at a hilly location in this undated image. — APP/FileMINGORA: As temperatures continue to soar across...
Khyber Pakhtunkhwa former governor Ghulam Ali  attend the All Pakistan Chambers Presidents Conference on May 22, 2025....
Federal Minister Amir Muqam speaks in a meeting. — APP/File ALPURI: Federal Minister Amir Muqam on Sunday visited...
Representational image shows prisoners sitting inside a dark lockup. — AFP/FileKOHAT:  In an ongoing crackdown on...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
Cop shot injured,https://www.thenews.com.pk/print/1315337-cop-shot-injured,"PESHAWAR: Armed robbers shot and injured a policeman on Charsadda Road on Sunday.An official said constable Naeemullah was on way to his duty in Qazi Killay when armed motorcyclists intercepted him near Charsadda Road Ring Road chowk. The armed robbers snatched his phone and bike and opened fire on the cop. The injured cop was taken to hospital. Meanwhile, there were reports that unidentified armed men fired shots on the house of an assistant sub-inspector in Chamkani.  No casualty was reported in the incident.

A representational image of a police tape restricting an incident scene. — Reuters/FilePESHAWAR: A man and his...
This representational image shows the hands of an incarcerated person. — AFP/File LAKKI MARWAT: Police on Sunday...
Tourists seen at a hilly location in this undated image. — APP/FileMINGORA: As temperatures continue to soar across...
Khyber Pakhtunkhwa former governor Ghulam Ali  attend the All Pakistan Chambers Presidents Conference on May 22, 2025....
Federal Minister Amir Muqam speaks in a meeting. — APP/File ALPURI: Federal Minister Amir Muqam on Sunday visited...
Representational image shows prisoners sitting inside a dark lockup. — AFP/FileKOHAT:  In an ongoing crackdown on...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Two youths shot dead in Bajaur,https://www.thenews.com.pk/print/1315338-two-youths-shot-dead-in-bajaur,"KHAR: Two young men were shot dead by unidentified assailants in the Salarzai Tehsil of the Bajaur tribal district here on Sunday.According to reports, unidentified individuals opened fire on two 20-year-old youths - Salman, son of Zahir Shah, and Farmanullah, son of Fazal Manan, both residents of Kohi, Salarzai Tehsil - seriously injuring them. They were being transported to the hospital but succumbed to injuries on the way.

A representational image of a police tape restricting an incident scene. — Reuters/FilePESHAWAR: A man and his...
This representational image shows the hands of an incarcerated person. — AFP/File LAKKI MARWAT: Police on Sunday...
Tourists seen at a hilly location in this undated image. — APP/FileMINGORA: As temperatures continue to soar across...
Khyber Pakhtunkhwa former governor Ghulam Ali  attend the All Pakistan Chambers Presidents Conference on May 22, 2025....
Federal Minister Amir Muqam speaks in a meeting. — APP/File ALPURI: Federal Minister Amir Muqam on Sunday visited...
Representational image shows prisoners sitting inside a dark lockup. — AFP/FileKOHAT:  In an ongoing crackdown on...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
Wildlife department hero laid to rest,https://www.thenews.com.pk/print/1315339-wildlife-department-hero-laid-to-rest,"PESHAWAR: The funeral prayer for the head watcher of the Wildlife Department, who had martyred while trying to extinguish a forest on a mountain in Mankial, was offered in Bahrain on Sunday.
The funeral was attended by the Special Assistant to Chief Minister for Forests, Wildlife, Environment and Climate Change, Pir Musavir Khan, district administration officials, Bahrain mayor, officials of Forest and Wildlife Departments and local residents in a large number.
On this occasion, the CM aide expressed deep sorrow and grief over the martyrdom of the head watcher who laid down his life for the protection of forest. He offered heartfelt condolences to the bereaved family and paid tribute to the courage and dedication of the martyr.
A representational image of a police tape restricting an incident scene. — Reuters/FilePESHAWAR: A man and his...
This representational image shows the hands of an incarcerated person. — AFP/File LAKKI MARWAT: Police on Sunday...
Tourists seen at a hilly location in this undated image. — APP/FileMINGORA: As temperatures continue to soar across...
Khyber Pakhtunkhwa former governor Ghulam Ali  attend the All Pakistan Chambers Presidents Conference on May 22, 2025....
Federal Minister Amir Muqam speaks in a meeting. — APP/File ALPURI: Federal Minister Amir Muqam on Sunday visited...
Representational image shows prisoners sitting inside a dark lockup. — AFP/FileKOHAT:  In an ongoing crackdown on...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
Transgender shot dead,https://www.thenews.com.pk/print/1315340-transgender-shot-dead,"PESHAWAR: A transgender was killed and her driver was injured in a firing incident in Taroo Jabba on Sunday.Reports said that the transgender, Wafa, attended a function in Dargai and was on way back home when armed men opened fire on their car. As a result, Wafa died on the spot while the driver sustained injuries. The police have lodged the case and started an investigation.

A representational image of a police tape restricting an incident scene. — Reuters/FilePESHAWAR: A man and his...
This representational image shows the hands of an incarcerated person. — AFP/File LAKKI MARWAT: Police on Sunday...
Tourists seen at a hilly location in this undated image. — APP/FileMINGORA: As temperatures continue to soar across...
Khyber Pakhtunkhwa former governor Ghulam Ali  attend the All Pakistan Chambers Presidents Conference on May 22, 2025....
Federal Minister Amir Muqam speaks in a meeting. — APP/File ALPURI: Federal Minister Amir Muqam on Sunday visited...
Representational image shows prisoners sitting inside a dark lockup. — AFP/FileKOHAT:  In an ongoing crackdown on...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
